uid7;13;Aware;Trivia;-;-;0.012330000000019936;0;0
uid7;3;Unaware;Trivia;Off;Right;12.3566;1;1
uid7;14;Unaware;Trivia;On;Back;16.7688;0;0
uid7;15;Unaware;Trivia;Off;Right;12.141700000000014;0;0
uid4;0;Aware;Trivia;Off;Back;8.665168999999999;2;0
uid4;1;Aware;Trivia;On;Right;8.130439999999993;2;2
uid4;2;Aware;Trivia;On;Back;5.261359999999996;1;1
uid4;3;Aware;Trivia;On;Left;13.601699999999994;2;2
uid4;4;Aware;Trivia;On;Back;1.030399999999986;0;0
uid4;5;Aware;Trivia;On;Right;1.7017999999999915;0;0
uid4;6;Aware;Trivia;Off;Left;8.476699999999994;1;1
uid4;7;Aware;Trivia;Off;Left;8.122299999999996;3;2
uid4;8;Aware;Trivia;Off;Right;11.160199999999975;4;4
uid4;9;Aware;Trivia;On;Left;0.8743999999999801;0;0
uid4;10;Aware;Trivia;Off;Front;18.65409999999997;4;4
uid4;11;Aware;Trivia;On;Front;0.15399999999999636;0;0
uid4;12;Aware;Trivia;On;Front;10.782299999999964;2;2
uid4;13;Aware;Trivia;Off;Front;8.049800000000005;1;1
uid4;14;Aware;Trivia;Off;Back;3.2198000000000206;1;1
uid4;15;Aware;Trivia;Off;Right;11.048400000000015;6;6
uid4;0;Aware;Button;Off;Back;6.258420000000001;0;0
uid4;1;Aware;Button;Off;Left;10.679390000000005;0;0
uid4;2;Aware;Button;On;Back;5.142260000000022;0;0
uid4;3;Aware;Button;On;Back;4.007999999999981;0;0
uid4;4;Aware;Button;Off;Right;12.47399999999999;0;0
uid4;5;Aware;Button;Off;Back;4.294000000000011;0;0
uid4;6;Aware;Button;Off;Front;9.171399999999977;0;0
uid4;7;Aware;Button;Off;Front;5.950000000000017;0;0
uid4;8;Aware;Button;On;Front;3.8345999999999663;0;0
uid4;9;Aware;Button;On;Front;5.122700000000009;0;0
uid4;10;Aware;Button;On;Left;13.7697;0;0
uid4;11;Aware;Button;Off;Left;3.0366000000000213;0;0
uid4;12;Aware;Button;On;Left;6.075400000000002;0;0
uid4;13;Aware;Button;On;Right;3.0065999999999917;0;0
uid4;14;Aware;Button;Off;Right;7.500200000000007;0;0
uid4;15;Aware;Button;On;Right;2.5500999999999863;0;0
uid4;0;Aware;Headphone;Off;Front;7.168842999999999;0;0
uid4;1;Aware;Headphone;Off;Right;7.796549999999996;1;1
uid4;2;Aware;Headphone;On;Left;11.993949999999998;1;1
uid4;3;Aware;Headphone;On;Back;4.762939999999986;2;2
uid4;4;Aware;Headphone;On;Front;7.716290000000015;1;0
uid4;5;Aware;Headphone;On;Front;5.0855999999999995;1;1
uid4;6;Aware;Headphone;Off;Back;5.930599999999998;3;3
uid4;7;Aware;Headphone;Off;Left;10.237899999999996;2;1
uid4;8;Aware;Headphone;Off;Right;9.201799999999992;2;2
uid4;9;Aware;Headphone;Off;Front;4.629199999999997;1;1
uid4;10;Aware;Headphone;On;Back;5.420000000000016;1;1
uid4;11;Aware;Headphone;Off;Back;5.6591999999999985;2;1
uid4;12;Aware;Headphone;On;Left;8.794600000000003;2;2
uid4;13;Aware;Headphone;Off;Left;12.340400000000045;3;3
uid4;14;Aware;Headphone;On;Right;7.599700000000041;2;2
uid4;15;Aware;Headphone;On;Right;13.008350000000007;4;4
uid5;0;Aware;Trivia;Off;Front;6.696329999999998;1;1
uid5;1;Aware;Trivia;Off;Front;7.6622300000000045;1;1
uid5;2;Aware;Trivia;On;Front;8.080740000000006;1;1
uid5;3;Aware;Trivia;On;Right;8.175560000000004;2;2
uid5;4;Aware;Trivia;On;Left;9.599149999999995;3;3
uid5;5;Aware;Trivia;On;Back;5.104300000000009;1;1
uid5;6;Aware;Trivia;Off;Back;8.608400000000003;3;3
uid5;7;Aware;Trivia;On;Left;7.044499999999999;1;1
uid5;8;Aware;Trivia;On;Right;7.163399999999996;2;2
uid5;9;Aware;Trivia;On;Front;3.581299999999999;1;1
uid5;10;Aware;Trivia;Off;Back;9.909600000000012;2;2
uid5;11;Aware;Trivia;On;Back;3.702200000000005;1;1
uid5;12;Aware;Trivia;Off;Left;11.505600000000015;1;1
uid5;13;Aware;Trivia;-;-;0.0;0;0
uid5;14;Unaware;Trivia;Off;Left;16.221000000000004;2;1
uid5;15;Unaware;Trivia;Off;Right;12.20490000000001;2;1
uid5;0;Aware;Headphone;On;Front;5.325809999999997;1;1
uid5;1;Aware;Headphone;On;Front;5.877389999999998;2;2
uid5;2;Aware;Headphone;On;Left;9.746279999999992;4;4
uid5;3;Aware;Headphone;Off;Back;5.217620000000011;2;2
uid5;6;Aware;Headphone;Off;Front;8.254599999999982;2;2
uid5;7;Aware;Headphone;Off;Left;11.453800000000001;4;4
uid5;8;Aware;Headphone;Off;Front;7.673100000000034;2;2
uid5;9;Aware;Headphone;On;Back;5.49879999999996;2;2
uid5;10;Aware;Headphone;On;Back;4.963399999999979;2;2
uid5;11;Aware;Headphone;Off;Back;8.344099999999969;5;5
uid5;12;Aware;Headphone;On;Left;10.79540000000003;7;7
uid5;13;Aware;Headphone;On;Right;5.018100000000004;1;1
uid5;14;Aware;Headphone;On;Right;5.0785999999999945;3;3
uid5;15;Aware;Headphone;Off;Right;13.911139999999989;6;6
uid5;4;Unaware;Headphone;Off;Left;16.2218;3;3
uid5;5;Unaware;Headphone;Off;Right;11.836799999999997;2;2
uid5;0;Aware;Button;On;Front;5.400815;0;0
uid5;1;Aware;Button;On;Front;2.3760899999999943;0;0
uid5;2;Aware;Button;Off;Front;4.002899999999997;0;0
uid5;3;Aware;Button;On;Back;4.239199999999997;0;0
uid5;5;Aware;Button;Off;Front;3.231899999999996;0;0
uid5;6;Aware;Button;Off;Back;3.878299999999996;0;0
uid5;7;Aware;Button;On;Back;2.6255999999999915;0;0
uid5;8;Aware;Button;Off;Back;9.176099999999991;0;0
uid5;9;Aware;Button;On;Left;14.437999999999988;0;0
uid5;10;Aware;Button;Off;Left;15.384299999999996;0;0
uid5;11;Aware;Button;Off;Left;14.353500000000054;0;0
uid5;12;Aware;Button;On;Left;15.314899999999966;0;0
uid5;13;Aware;Button;On;Right;3.0360999999999763;0;0
uid5;14;Aware;Button;Off;Right;10.335699999999974;0;0
uid5;15;Aware;Button;On;Right;9.463300000000004;0;0
uid5;4;Unaware;Button;Off;Right;15.526499999999999;0;0
uid2;1;Aware;Trivia;On;Front;8.704790000000003;0;0
uid2;3;Aware;Trivia;On;Right;5.591440000000034;1;1
uid2;4;Aware;Trivia;Off;Right;13.946550000000002;2;2
uid2;5;Aware;Trivia;On;Left;8.000999999999976;3;1
uid2;6;Aware;Trivia;Off;Back;5.752799999999979;1;1
uid2;7;Aware;Trivia;On;Right;1.3075000000000045;0;0
uid2;8;Aware;Trivia;Off;Front;6.684000000000026;1;1
uid2;9;Aware;Trivia;Off;Right;8.716199999999958;2;2
uid2;10;Aware;Trivia;On;Front;5.244799999999998;1;1
uid2;11;Aware;Trivia;On;Back;7.9968000000000075;3;3
uid2;13;Aware;Trivia;Off;Left;3.008799999999951;0;0
uid2;14;Aware;Trivia;Off;Left;10.566100000000006;2;2
uid2;15;Aware;Trivia;On;Left;3.753500000000031;1;1
uid2;0;Unaware;Trivia;Off;Front;19.640514999999994;3;3
uid2;2;Unaware;Trivia;On;Back;15.23775999999998;2;2
uid2;12;Unaware;Trivia;Off;Back;15.614399999999932;3;3
uid2;0;Aware;Button;On;Right;8.117923000000001;0;0
uid2;1;Aware;Button;Off;Left;5.902499999999989;0;0
uid2;4;Aware;Button;On;Front;16.698700000000002;0;0
uid2;5;Aware;Button;On;Left;13.219099999999997;0;0
uid2;6;Aware;Button;Off;Right;2.313199999999995;0;0
uid2;7;Aware;Button;On;Back;10.942000000000007;0;0
uid2;8;Aware;Button;Off;Back;12.784700000000043;0;0
uid2;9;Aware;Button;Off;Front;10.953000000000031;0;0
uid2;10;Aware;Button;On;Front;9.252900000000011;0;0
uid2;11;Aware;Button;Off;Back;13.296099999999967;0;0
uid2;12;Aware;Button;Off;Front;10.0274;0;0
uid2;13;Aware;Button;On;Left;10.12360000000001;0;0
uid2;14;Aware;Button;Off;Left;8.2534;0;0
uid2;15;Aware;Button;On;Right;4.2479999999999905;0;0
uid2;2;Unaware;Button;On;Back;21.91252;0;0
uid2;3;Unaware;Button;Off;Right;16.970400000000012;0;0
uid2;1;Aware;Headphone;Off;Right;8.235370000000003;2;2
uid2;2;Aware;Headphone;Off;Left;10.504619999999981;4;4
uid2;3;Aware;Headphone;Off;Front;8.778900000000021;3;3
uid2;4;Aware;Headphone;On;Back;4.0604999999999905;0;0
uid2;5;Aware;Headphone;Off;Left;9.38130000000001;2;2
uid2;6;Aware;Headphone;Off;Back;3.2275999999999954;1;1
uid2;7;Aware;Headphone;On;Left;9.296899999999994;2;2
uid2;8;Aware;Headphone;Off;Back;8.323499999999996;2;2
uid2;9;Aware;Headphone;On;Right;7.74369999999999;0;0
uid2;10;Aware;Headphone;On;Front;6.5;1;1
uid2;11;Aware;Headphone;Off;Right;15.53959999999995;2;2
uid2;12;Aware;Headphone;Off;Front;5.595100000000002;0;0
uid2;13;Aware;Headphone;On;Front;3.86160000000001;2;2
uid2;14;Aware;Headphone;On;Back;6.910500000000013;3;3
uid2;15;Aware;Headphone;On;Left;7.097700000000032;2;2
uid2;0;Unaware;Headphone;On;Right;15.929490000000001;0;0
uid3;0;Aware;Button;On;Back;9.464269999999999;0;0
uid3;1;Aware;Button;On;Right;12.168840000000003;0;0
uid3;2;Aware;Button;Off;Back;7.134600000000006;0;0
uid3;3;Aware;Button;Off;Back;4.39670000000001;0;0
uid3;4;Aware;Button;Off;Front;10.815100000000001;0;0
uid3;5;Aware;Button;On;Left;0.4117999999999995;0;0
uid3;6;Aware;Button;Off;Right;4.713099999999997;0;0
uid3;8;Aware;Button;On;Front;3.7161000000000115;0;0
uid3;9;Aware;Button;Off;Front;9.088599999999985;0;0
uid3;10;Aware;Button;Off;Left;8.200999999999993;0;0
uid3;11;Aware;Button;On;Right;4.061999999999955;0;0
uid3;12;Aware;Button;On;Left;5.645200000000045;0;0
uid3;13;Aware;Button;On;Front;3.7162999999999897;0;0
uid3;14;Aware;Button;On;Back;6.989899999999977;0;0
uid3;15;Aware;Button;Off;Right;8.216499999999996;0;0
uid3;7;Unaware;Button;Off;Left;16.009800000000013;0;0
uid3;0;Aware;Trivia;On;Right;4.096069999999997;0;0
uid3;1;Aware;Trivia;On;Right;2.073849999999993;1;1
uid3;2;Aware;Trivia;Off;Right;3.9161399999999986;1;1
uid3;3;Aware;Trivia;Off;Left;8.448580000000007;1;1
uid3;4;Aware;Trivia;On;Left;7.650379999999984;1;0
uid3;5;Aware;Trivia;Off;Back;1.342579999999998;0;0
uid3;6;Aware;Trivia;On;Back;2.77248000000003;0;0
uid3;7;Aware;Trivia;On;Front;7.85408000000001;2;2
uid3;8;Aware;Trivia;On;Front;5.639779999999973;3;3
uid3;9;Aware;Trivia;Off;Right;1.6979800000000296;0;0
uid3;10;Aware;Trivia;Off;Front;1.8947800000000257;0;0
uid3;11;Aware;Trivia;Off;Front;7.237979999999993;2;1
uid3;12;Aware;Trivia;On;Back;6.225779999999986;0;0
uid3;13;Aware;Trivia;Off;Back;2.75788;1;1
uid3;14;Aware;Trivia;On;Left;7.3843800000000215;2;2
uid3;15;Aware;Trivia;Off;Left;16.05408;4;3
uid3;0;Aware;Headphone;Off;Left;5.299120000000002;0;0
uid3;1;Aware;Headphone;On;Back;4.988590000000016;0;0
uid3;2;Aware;Headphone;On;Front;9.1918;2;2
uid3;3;Aware;Headphone;Off;Front;11.162299999999988;4;4
uid3;4;Aware;Headphone;On;Left;10.320499999999981;4;4
uid3;5;Aware;Headphone;Off;Front;5.3615999999999815;0;0
uid3;6;Aware;Headphone;On;Front;10.313600000000008;2;2
uid3;7;Aware;Headphone;Off;Back;11.836000000000013;5;4
uid3;8;Aware;Headphone;Off;Back;8.07430000000005;2;2
uid3;9;Aware;Headphone;On;Back;7.244000000000028;2;2
uid3;10;Aware;Headphone;On;Left;7.840499999999963;4;1
uid3;11;Aware;Headphone;Off;Left;5.574900000000014;3;2
uid3;12;Aware;Headphone;Off;Right;6.639029999999991;2;0
uid3;13;Aware;Headphone;On;Right;10.181330000000003;2;0
uid3;14;Aware;Headphone;Off;Right;16.24063000000001;6;1
uid3;15;Aware;Headphone;On;Right;4.983130000000074;1;0
uid3;0;Aware;Trivia;On;Right;2.2463200000000008;0;0
uid3;1;Aware;Trivia;On;Left;4.245729999999995;1;1
uid3;2;Aware;Trivia;On;Back;5.733020000000003;1;1
uid3;3;Aware;Trivia;On;Left;7.116820000000018;1;1
uid3;4;Aware;Trivia;Off;Right;3.9454999999999814;1;1
uid3;5;Aware;Trivia;Off;Front;3.550799999999981;0;0
uid3;6;Aware;Trivia;Off;Right;7.17240000000001;4;4
uid3;7;Aware;Trivia;On;Back;3.3822999999999865;0;0
uid3;8;Aware;Trivia;Off;Back;6.597399999999993;3;3
uid3;9;Aware;Trivia;Off;Front;5.166899999999998;0;0
uid3;10;Aware;Trivia;Off;Back;6.993013000000019;1;1
uid3;11;Aware;Trivia;On;Front;8.668813;0;0
uid3;12;Aware;Trivia;On;Front;11.059213;1;1
uid3;13;Aware;Trivia;Off;Left;5.513613000000021;1;1
uid3;14;Aware;Trivia;Off;Left;1.6863129999999842;1;1
uid3;15;Aware;Trivia;On;Right;5.188312999999994;2;2
uid13;0;Aware;Headphone;Off;Back;30.573059999999998;3;3
uid13;2;Aware;Headphone;On;Back;13.867500000000007;1;1
uid13;3;Aware;Headphone;On;Right;2.5416000000000167;0;0
uid13;4;Aware;Headphone;Off;Back;9.192200000000014;1;1
uid13;5;Aware;Headphone;On;Front;4.914600000000007;0;0
uid13;6;Aware;Headphone;On;Front;12.2457;2;2
uid13;7;Aware;Headphone;Off;Front;10.001500000000021;0;0
uid13;8;Aware;Headphone;Off;Front;11.276499999999942;0;0
uid13;9;Aware;Headphone;Off;Left;10.953700000000026;0;0
uid13;10;Aware;Headphone;On;Left;4.928699999999992;0;0
uid13;11;Aware;Headphone;Off;Left;7.435000000000002;1;1
uid13;12;Aware;Headphone;On;Left;6.2964000000000055;0;0
uid13;13;Aware;Headphone;Off;Right;2.2508000000000266;0;0
uid13;14;Aware;Headphone;Off;Right;5.256400000000042;0;0
uid13;15;Aware;Headphone;On;Right;4.5758200000000215;0;0
uid13;0;Aware;Trivia;On;Back;4.320166;0;0
uid13;1;Aware;Trivia;On;Right;9.311299999999989;2;2
uid13;2;Aware;Trivia;On;Right;5.873519999999985;1;1
uid13;3;Aware;Trivia;Off;Back;4.879300000000001;0;0
uid13;4;Aware;Trivia;Off;Left;9.881299999999982;1;1
uid13;5;Aware;Trivia;Off;Back;6.17270000000002;0;0
uid13;6;Aware;Trivia;On;Front;8.757200000000012;0;0
uid13;7;Aware;Trivia;Off;Right;10.924999999999955;5;5
uid13;8;Aware;Trivia;Off;Left;5.373900000000049;1;1
uid13;9;Aware;Trivia;Off;Right;4.974799999999959;1;1
uid13;10;Aware;Trivia;Off;Front;5.3827;1;1
uid13;11;Aware;Trivia;Off;Front;9.707599999999957;2;2
uid13;12;Aware;Trivia;On;Front;10.623199999999997;1;1
uid13;13;Aware;Trivia;On;Back;10.620199999999954;0;0
uid13;14;Aware;Trivia;On;Left;7.704299999999989;1;1
uid13;15;Aware;Trivia;On;Left;4.7672999999999774;1;1
uid13;0;Aware;Button;On;Right;2.613220000000002;0;0
uid13;1;Aware;Button;On;Back;2.613909999999997;0;0
uid13;2;Aware;Button;Off;Front;5.678349999999995;0;0
uid13;3;Aware;Button;Off;Back;7.259439999999998;0;0
uid13;4;Aware;Button;Off;Left;6.263090000000005;0;0
uid13;5;Aware;Button;On;Back;4.488099999999989;0;0
uid13;6;Aware;Button;On;Left;6.273500000000013;0;0
uid13;7;Aware;Button;Off;Back;3.5704999999999814;0;0
uid13;8;Aware;Button;On;Front;5.260200000000026;0;0
uid13;9;Aware;Button;Off;Front;7.6206000000000245;0;0
uid13;10;Aware;Button;On;Front;7.543500000000023;0;0
uid13;11;Aware;Button;Off;Left;6.970199999999977;0;0
uid13;12;Aware;Button;On;Left;3.4972000000000207;0;0
uid13;13;Aware;Button;Off;Right;4.088000000000022;0;0
uid13;14;Aware;Button;Off;Right;3.9022999999999683;0;0
uid13;15;Aware;Button;On;Right;3.9371999999999616;0;0
uid1;0;Aware;Trivia;On;Right;16.33619;2;2
uid1;1;Aware;Trivia;Off;Front;14.21687;3;3
uid1;2;Aware;Trivia;On;Front;14.110439999999997;0;0
uid1;3;Aware;Trivia;On;Front;7.049200000000027;1;1
uid1;4;Aware;Trivia;Off;Front;3.747799999999984;1;1
uid1;5;Aware;Trivia;On;Back;3.1533000000000015;1;1
uid1;6;Aware;Trivia;Off;Back;16.475300000000004;6;4
uid1;7;Aware;Trivia;On;Back;3.468500000000006;2;1
uid1;8;Aware;Trivia;Off;Back;5.75139999999999;2;0
uid1;9;Aware;Trivia;Off;Left;14.545999999999992;5;0
uid1;10;Aware;Trivia;-;-;0.0;0;0
uid1;11;Unaware;Trivia;On;Left;20.911299999999983;0;0
uid1;12;Unaware;Trivia;On;Left;21.074599999999975;0;0
uid1;13;Unaware;Trivia;Off;Left;21.233300000000042;0;0
uid1;14;Unaware;Trivia;Off;Right;14.694999999999993;0;0
uid1;15;Unaware;Trivia;On;Right;19.41410000000002;0;0
uid1;0;Aware;Button;On;Left;14.37977;0;0
uid1;1;Aware;Button;Off;Right;12.023120000000006;0;0
uid1;2;Aware;Button;Off;Back;7.083830000000006;0;0
uid1;3;Aware;Button;Off;Back;5.919199999999989;0;0
uid1;4;Aware;Button;On;Right;8.120899999999978;0;0
uid1;5;Aware;Button;On;Left;14.026299999999992;0;0
uid1;6;Aware;Button;On;Right;8.63839999999999;0;0
uid1;7;Aware;Button;On;Back;4.296099999999967;0;0
uid1;8;Aware;Button;Off;Left;14.841099999999983;0;0
uid1;10;Aware;Button;On;Front;2.586999999999989;0;0
uid1;11;Aware;Button;Off;Front;2.740099999999984;0;0
uid1;12;Aware;Button;Off;Front;3.988299999999981;0;0
uid1;13;Aware;Button;On;Front;3.2256999999999607;0;0
uid1;14;Aware;Button;On;Back;3.823699999999974;0;0
uid1;15;Aware;Button;Off;Left;15.395600000000002;0;0
uid1;9;Unaware;Button;Off;Right;15.527600000000007;0;0
uid1;0;Aware;Headphone;Off;Front;6.345500000000001;1;1
uid1;1;Aware;Headphone;On;Right;4.898789999999991;1;1
uid1;2;Aware;Headphone;On;Back;4.237210000000005;0;0
uid1;4;Aware;Headphone;On;Back;2.0937999999999874;0;0
uid1;5;Aware;Headphone;On;Right;7.375999999999976;3;3
uid1;6;Aware;Headphone;Off;Back;5.3063999999999965;1;0
uid1;7;Aware;Headphone;Off;Right;10.307099999999991;2;0
uid1;8;Aware;Headphone;On;Front;2.2878000000000043;1;0
uid1;9;Aware;Headphone;-;-;0.008099999999956253;0;0
uid1;3;Unaware;Headphone;Off;Right;16.716700000000003;1;1
uid1;10;Unaware;Headphone;On;Front;19.89889999999997;0;0
uid1;11;Unaware;Headphone;Off;Front;16.53370000000001;0;0
uid1;12;Unaware;Headphone;Off;Back;15.003900000000044;0;0
uid1;13;Unaware;Headphone;Off;Left;16.40390000000002;0;0
uid1;14;Unaware;Headphone;Off;Left;16.21640000000002;0;0
uid1;15;Unaware;Headphone;On;Left;17.05849999999998;0;0
uid8;0;Aware;Headphone;On;Back;5.955099000000001;1;1
uid8;1;Aware;Headphone;Off;Front;7.391300000000001;2;1
uid8;2;Aware;Headphone;On;Front;3.6573999999999955;2;2
uid8;3;Aware;Headphone;Off;Back;12.22847999999999;3;3
uid8;4;Aware;Headphone;On;Front;3.1794200000000075;0;0
uid8;5;Aware;Headphone;Off;Front;7.230099999999993;2;2
uid8;6;Aware;Headphone;On;Back;2.353199999999987;0;0
uid8;7;Aware;Headphone;Off;Back;8.412500000000023;1;1
uid8;8;Aware;Headphone;Off;Left;16.2466;1;0
uid8;9;Aware;Headphone;On;Left;5.657999999999987;1;0
uid8;10;Aware;Headphone;On;Left;10.352299999999985;3;3
uid8;14;Aware;Headphone;On;Right;4.622299999999996;1;1
uid8;15;Aware;Headphone;On;Right;6.509529999999984;1;1
uid8;11;Unaware;Headphone;Off;Left;15.299399999999991;3;3
uid8;12;Unaware;Headphone;Off;Right;11.892300000000034;0;0
uid8;13;Unaware;Headphone;Off;Right;11.598899999999958;1;1
uid8;0;Aware;Button;On;Left;11.343666;0;0
uid8;1;Aware;Button;Off;Left;15.186980000000005;0;0
uid8;2;Aware;Button;Off;Right;0.37533000000000527;0;0
uid8;3;Aware;Button;On;Right;2.423000000000002;0;0
uid8;4;Aware;Button;On;Right;5.990199999999987;0;0
uid8;5;Aware;Button;On;Back;4.575000000000017;0;0
uid8;6;Aware;Button;On;Left;13.651999999999987;0;0
uid8;8;Aware;Button;On;Front;3.0634999999999764;0;0
uid8;10;Aware;Button;On;Front;3.112000000000023;0;0
uid8;11;Aware;Button;Off;Front;3.2414999999999736;0;0
uid8;12;Aware;Button;Off;Back;4.589800000000025;0;0
uid8;13;Aware;Button;On;Back;2.9616000000000327;0;0
uid8;14;Aware;Button;Off;Back;5.808400000000006;0;0
uid8;15;Aware;Button;Off;Left;15.737499999999955;0;0
uid8;7;Unaware;Button;Off;Front;20.24029999999999;0;0
uid8;9;Unaware;Button;Off;Right;15.001800000000003;0;0
uid8;1;Aware;Trivia;On;Front;8.009000000000;2;2
uid8;2;Aware;Trivia;Off;Right;26.816280000000006;9;8
uid8;3;Aware;Trivia;Off;Back;8.281599999999997;3;3
uid8;4;Aware;Trivia;On;Right;2.8634999999999877;1;1
uid8;6;Aware;Trivia;On;Left;14.538700000000006;5;4
uid8;7;Aware;Trivia;Off;Left;15.208399999999983;6;5
uid8;8;Aware;Trivia;On;Back;5.689300000000003;3;3
uid8;9;Aware;Trivia;Off;Left;16.015299999999968;15;15
uid8;10;Aware;Trivia;On;Right;5.415900000000022;5;5
uid8;11;Aware;Trivia;-;-;0.0;0;0
uid8;0;Unaware;Trivia;Off;Back;23.28434;4;4
uid8;5;Unaware;Trivia;Off;Front;21.344099999999997;7;7
